794,5.1,व्याधीन्,व्याधि{पुं;2;बहु},వ్యాధులను,
795,6.1,.,-,,
796,1.1,(तत्),तद्{सर्व;नपुं;1;एक},దాని,
797,2.1,व्रण-,व्रण,వ్రణము(పుండు),
798,2.2,शोधन-,शोधन(शुध्1;ल्युट्;दिवादिः),శోధనము,
799,2.3,रोपणम्,रोपण{नपुं;1;एक},రోపణము,
800,3.1,(भवति),भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},ఔతుంది,
801,4.1,.,-,,
802,1.1,बल्याः,बल्य{पुं;1;बहु},బలమునిచ్చును,
803,2.1,किलाट-,किलाट,కిలాటము(కూర్చిక ఘన భాగం),
804,2.2,पीयूष-,पीयूष,అపుడే ఈనిన ఆవు పాలతో చేసినది,
805,2.3,कूर्चिका-,कूर्चिका,"కూర్చికా(పెరుగు,మజ్జిగ చేర్చి కాచిన పాలు)",
806,2.4,मोरण-,-मोरण,మోరణ(కూర్చిక ద్రవ భాగం),
807,2.5,आदयः,आदि{पुं;1;बहु},మొదలగునవి,
808,3.1,शुक्र-,शुक्र,శుక్రము,
809,3.2,निद्रा-,निद्रा,నిద్ర,
810,3.3,कफ-,कफ,కఫము,
811,3.4,कराः,कर{पुं;1;बहु},"కరము, కారకము",
812,4.1,विष्टम्भि-,विष्टम्भि,విష్టంభి(మలబంధము కలిగించును),
813,4.2,गुरु-,गुरु,గురు,
814,4.3,दोषलाः,दोषल{पुं;1;बहु},దోషకారి,
815,5.1,(च),च{अव्य},మరియు,
816,6.1,(भवन्ति),भू1{कर्तरि;लट्;प्र;बहु;परस्मैपदी;भ्वादिः},ఔతాయి,
817,7.1,.,-,,
818,1.1,गव्ये,गव्य{नपुं;1;द्वि},ఆవు,
819,2.1,क्षीर-,क्षीर,పాలు,
820,2.2,घृते,घृत{नपुं;1;द्वि},నెయ్యిలు,
821,3.1,श्रेष्ठे,श्रेष्ठ{नपुं;1;द्वि},శ్రేష్ఠము,
822,4.1,(भवतः),भू1{कर्तरि;लट्;प्र;द्वि;परस्मैपदी;भ्वादिः},ఔతాయి,
823,5.1,निन्दिते,निन्दित{नपुं;1;द्वि(णिद्1;क्त;भ्वादिः)},నిందితము,
824,6.1,च,च{अव्य},మరియు,
825,7.1,अवि-,अवि,,
826,7.2,सम्भवे,सम्भव{नपुं;1;द्वि},పాలనుండి వచ్చినవి,
827,8.1,(भवतः),भू1{कर्तरि;लट्;प्र;द्वि;परस्मैपदी;भ्वादिः},ఔతాయి,
828,9.1,.,-,,
829,1.1,इक्षोः,इक्षु{पुं;6;एक},చెరుకు యొక్క,
830,10.1,स्वादु-,स्वादु,మధుర,
831,10.2,पाक-,पाक,విపాకము,
832,10.3,रसः,रस{पुं;1;एक},రసము(రుచి),
833,11.1,रसः,रस{पुं;1;एक},రసము(రుచి),
834,12.1,(च),च{अव्य},మరియు,
835,13.1,(भवति),भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},ఔతుంది,
836,14.1,.,-,,
837,2.1,सरः,सरस्{पुं;1;एक},సర గుణము,
838,3.1,गुरुः,गुरु{पुं;1;एक},గురు గుణము ,
839,4.1,स्निग्धः,स्निग्ध{पुं;1;एक},స్నిగ్థము,
840,5.1,बृंहणः,बृंहण{पुं;1;एक},బృంహణము,
841,6.1,कफ-,कफ,కఫము,
842,6.2,मूत्र-,मूत्र,మూత్రము,
843,6.3,कृत्,कृत्{पुं;1;एक},వృద్ధి చేయును,
844,7.1,वृष्यः,वृष्य{पुं;1;एक(वृष्1;ण्यत्;भ्वादिः)},"వృష్యము, శుక్ర వృద్ధికరము",
845,8.1,शीतः,शीत{पुं;1;एक},శీత వీర్యము,
846,9.1,अस्र-,अस्र,రక్త,
847,9.2,पित्त-,पित्त,పిత్తమును,
848,9.3,घ्नः,घ्न{पुं;1;एक},హరించును,
849,1.1,सः,तद्{सर्वनाम;पुं;1;एक},దాని(చెఱుకు),
850,2.1,अग्रे,अग्र{नपुं;7;एक},అగ్ర భాగము(కొస),
851,3.1,स-,स,,
852,3.2,लवणः,लवण{पुं;1;एक},ఉప్పగ,
853,4.1,(भवति),भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},ఔతుంది,
854,5.1,दन्त-,दन्त,పండ్లతో,
855,5.2,पीडितः,पीडित{पुं;1;एक(पीड्1;क्त;चुरादिः)},నమిలినది,
856,6.1,शर्करा-,शर्करा,చక్కెర తో,
857,6.2,समः,सम{पुं;1;एक},సమానము(తీపి),
858,7.1,(च),च{अव्य},మరియు,
859,8.1,(भवति),भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},ఔతుంది,
860,9.1,.,-,,
861,1.1,मूल-,मूल,మూలము(వేర్లు),
862,1.2,अग्र-,अग्र,అగ్ర భాగము(కొస),
863,1.3,जन्तु-,जन्तु,పురుగులు ,
864,1.4,जग्ध-,जग्ध(अद्2;क्त;अदादिः),పట్టినవి,
865,1.5,आदि-,आदि,మొదలగు,
866,1.6,पीडनात्,पीडन{नपुं;5;एक(पीड्1;ल्युट्;चुरादिः)},పీడనము వలన,
867,10.1,.,-,,
868,2.1,मल-,मल,మలములు,
869,2.2,सङ्करात्,सङ्कर{पुं;5;एक},కలియుట వలన,
870,3.1,किञ्चित्,किञ्चित्{सर्वनाम;नपुं;2;एक},కొంచెము,
871,4.1,कालम्,काल{पुं;2;एक},కాలము,
872,5.1,विधृत्या,विधृति{स्त्री;3;एक},విళంబనము,
873,6.1,च,च{अव्य},మరియు,
874,7.1,विकृतिम्,विकृति{स्त्री;2;एक},వికారమును,
875,8.1,याति,या1{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः},చెందును,
876,9.1,यान्त्रिकः,यान्त्रिक{पुं;1;एक},యంత్రములచే  తీసినది ,
877,1.1,विदाही,विदाहिन्{पुं;1;एक},విదాహి ,
878,2.1,गुरु-,गुरु,"గురు, చిరకాలమునకు జీర్ణమగునది",
879,2.2,विष्टम्भी,विष्टम्भिन्{पुं;1;एक},విష్టంభీ( మల బంధము కలిగించును),
880,3.1,तेन,तद्{सर्वनाम;पुं;3;एक},,
881,4.1,असौ,अदस्{सर्वनाम;पुं;1;एक},,
882,5.1,(च),च{अव्य},మరియు,
883,6.1,(भवति),भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},ఔతుంది,
884,7.1,.,-,,
885,1.1,तत्र,तत्र{अव्य},అక్కడ,
886,10.1,.,-,,
887,2.1,पौण्ड्रकः,पौण्ड्रक{पुं;1;एक},పౌండ్రక మనెడి చెఱుకు భేదము,
888,3.1,शैत्य-,शैत्य,శీతత్వము,
889,3.2,प्रसाद-,प्रसाद,స్వచ్ఛత,
890,3.3,माधुर्यैः,माधुर्य{नपुं;3;बहु},మాధుర్యము,
891,4.1,वरः,वर{पुं;1;एक},శ్రేష్ఠము,
892,5.1,(भवति),भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},ఔతుంది,
893,6.1,तम्,तद्{सर्वनाम;पुं;2;एक},తక్కువ(పౌండ్రకముతో పోల్చిన),
894,7.1,अनु,अनु{अव्य},అను,
895,8.1,वांशिकः,वांशिक{पुं;1;एक},వంశ మనెడి చెఱుకు భేదము,
896,9.1,भवति,भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},ఔతుంది,
897,1.1,शतपर्वक-,शतपर्वक,శతపర్వక,
898,1.2,कान्तार-,कान्तार,కాంతార,
899,1.3,नैपाल-,नैपाल,నైపాలము,
900,1.4,आद्याः,आद्य{पुं;1;बहु},మొదలగు చెఱుకు భేదములు,
901,10.1,(भवन्ति),भू1{कर्तरि;लट्;प्र;बहु;परस्मैपदी;भ्वादिः},ఔతాయి,
902,11.1,.,-,,
903,2.1,ततः,ततः{अव्य},,
904,3.1,क्रमात्,क्रम{पुं;5;एक},వరుసగా,
905,4.1,स-,स,,
906,4.2,क्षाराः,क्षार{पुं;1;बहु},క్షారములు,
907,5.1,स-,स,,
908,5.2,कषायाः,कषाय{पुं;1;बहु},కషాయ రసములు,
909,6.1,च,च{अव्य},మరియు,
910,7.1,स-,स,,
911,7.2,उष्णाः,उष्ण{पुं;1;बहु},ఉష్ణ వీర్యము,
912,8.1,किञ्चित्,किञ्चित्{सर्वनाम;नपुं;1;एक,కొంచెము,
913,9.1,विदाहिनः,विदाहिन्{पुं;1;बहु},విదాహి గుణము,
914,1.1,फाणितम्,फाणित{नपुं;1;एक},ఫాణితము,
915,2.1,गुरु,गुरु{नपुं;1;एक},"గురు, చిరకాలమునకు జీర్ణమగునది",
916,3.1,अभिष्यन्दि,अभिष्यन्दिन्{नपुं;1;एक},అభిష్యంధి(శరీరములో క్లేదమును జనింపచేయును),
917,4.1,चय-,चय,సంచయము(దోషముల స్వస్థాన వృద్ధి),
918,4.2,कृत्,कृत्{नपुं;1;एक},కలిగించును,
919,5.1,मूत्र-,मूत्र,మూత్ర,
920,5.2,शोधनम्,शोधन{नपुं;1;एक(शुध्1;ल्युट्;दिवादिः)},శోధనము చేయును,
921,6.1,(च),च{अव्य},మరియు,
922,7.1,(भवति),भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},ఔతుంది,
923,8.1,.,-,,
924,1.1,न,न{अव्य},,
925,2.1,अति-,अति,అతి,
926,2.2,श्लेष्म-,श्लेष्मन्,"శ్లేష్మము,కఫము",
927,2.3,करः,कर{पुं;1;एक},పెంచును,
928,3.1,धौतः,धौत{पुं;1;एक},శుభ్రపరచిన,
929,4.1,सृष्ट-,सृष्ट(सृज्2;क्त;तुदादिः),బయలుపరచును,
930,4.2,मूत्र-,मूत्र,మూత్రము,
931,4.3,शकृत्,शकृत्{नपुं;1;एक},మలము,
932,5.1,गुडः,गुड{पुं;1;एक},బెల్లము,
933,6.1,(च),च{अव्य},మరియు,
934,7.1,(भवति),भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},ఔతుంది,
935,8.1,.,-,,
936,1.1,प्रभूत-,प्रभूत(प्र_भू1;क्त;भ्वादिः),వృద్ధి చేయును,
937,1.2,कृमि-,कृमि,కృమి,
938,1.3,मज्जा-,मज्जा,మజ్జా,
939,1.4,असृक्-,असृज्,రక్తము,
940,1.5,मेदः-,मेदस्,మేదస్సు,
941,1.6,मांस-,मांस,మాంసము,
942,1.7,कफः,कफ{पुं;1;एक},కఫము,
943,2.1,अपरः,अपर{पुं;1;एक},శుద్ధి చేయని,
944,3.1,(भवति),भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},ఔతుంది,
945,4.1,.,-,,
946,1.1,हृद्यः,हृद्य{पुं;1;एक},హృద్యము,
947,2.1,पुराणः,पुराण{पुं;1;एक},పాత,
948,3.1,(गुडः),गुड{पुं;1;एक},బెల్లము,
949,4.1,पथ्यः,पथ्य{पुं;1;एक},పథ్యము,
950,5.1,च,च{अव्य},మరియు,
951,6.1,(भवति),भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},ఔతుంది,
952,7.1,.,-,,
953,1.1,नवः,नव{पुं;1;एक},కొత్త,
954,2.1,(गुडः),गुड{पुं;1;एक},బెల్లము,
955,3.1,श्लेष्मा-,श्लेष्मा,"శ్లేష్మము,కఫము",
956,3.2,अग्नि-,अग्नि,అగ్ని,
957,3.3,साद-,साद,నాశనము,
958,3.4,कृत्,कृत्{पुं;1;एक},చేయును,
959,4.1,(भवति),भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},ఔతుంది,
960,5.1,.,-,,
961,1.1,वृष्याः,वृष्य{पुं;1;बहु(वृष्1;यत्;भ्वादिः)},"వృష్యము, శుక్ర వృద్ధికరము",
962,10.1,(भवन्ति),भू1{कर्तरि;लट्;प्र;बहु;परस्मैपदी;भ्वादिः},ఔతాయి,
963,11.1,.,-,,
964,2.1,क्षीण-,क्षीण(क्षि1;क्त;भ्वादिः),క్షీణ,
965,2.2,क्षत-,क्षत,క్షతములో,
966,2.3,हिताः,हित{पुं;1;बहु(धा1;क्त;जुहोत्यादिः)},హితకరము,
967,3.1,रक्तपित्त-,रक्तपित्त,రక్తపిత్తము,
968,3.2,अनिल-,अनिल,వాతమును,
969,3.3,अपहाः,अपह{पुं;1;बहु},నశింపజేయునవి,
970,4.1,मत्स्यण्डिका-,मत्स्यण्डिका,మత్స్యండిక,
971,4.2,खण्ड-,खण्ड,ఖండ,
972,4.3,सिताः,सित{पुं;1;बहु(षि2;क्त;क्र्यादिः)},శర్కర,
973,5.1,च,च{अव्य},మరియు,
974,6.1,भवन्ति,भू1{कर्तरि;लट्;प्र;बहु;परस्मैपदी;भ्वादिः},ఔతాయి,
975,7.1,(ते),तद्{सर्वनाम;पुं;1;बहु},వారు,
976,8.1,क्रमेण,क्रम{पुं;3;एक},"క్రమంలో, వరుసలో",
977,9.1,गुणवत्तमाः,गुणवत्तम{पुं;1;बहु},గుణములో ఉత్తమము,
978,1.1,तत्-,तत्,ఆ,
979,1.2,गुणाः,गुण{पुं;1;बहु},గుణముల సమానము,
980,2.1,तिक्त-,तिक्त,చేదు,
981,2.2,मधुराः,मधुर{पुं;1;बहु},మధుర,
982,3.1,कषायाः,कषाय{पुं;1;बहु},కషాయ రసములు,
983,4.1,यासशर्कराः,यासशर्करा{स्त्री;1;बहु},యవాస శర్కర,
984,5.1,(च),च{अव्य्},మరియు,
985,6.1,(भवन्ति),भू1{कर्तरि;लट्;प्र;बहु;परस्मैपदी;भ्वादिः},ఔతాయి,
986,7.1,.,-,,
987,1.1,दाह-,दाह,మంట,
988,1.2,तृट्-,-तृट्,దాహము,
989,1.3,छर्दि-,छर्दि,వాంతి,
990,1.4,मूर्च्छा-,-मूर्च्छा,మూర్ఛ,
991,1.5,असृक्पित्त-,-असृक्पित्त,రక్తపిత్త,
992,1.6,घ्न्यः,घ्नी{स्त्री;1;बहु},హరించును,
993,2.1,सर्व-,सर्व,అన్ని,
994,2.2,शर्कराः,शर्करा{स्त्री;1;बहु},శర్కరలు,
995,3.1,(भवन्ति),भू1{कर्तरि;लट्;प्र;बहु;परस्मैपदी;भ्वादिः},ఔతాయి,
996,4.1,.,-,,
997,1.1,शर्करा,शर्करा{स्त्री;1;एक},శర్కర,
998,2.1,इक्षु-,इक्षु,చెరుకు,
999,2.2,विकाराणाम्,विकार{पुं;6;बहु},వికారములు(చెఱుకు నుండి వచ్చిన ఉత్పత్తులు),
1000,3.1,फाणितम्,फाणित{नपुं;1;एक},ఫాణితము,
1001,4.1,क्रमेण,क्रम{पुं;3;एक},క్రమముగ,
1002,5.1,च,च{अव्य},మరియు,
1003,6.1,वर-,वर,శ్రేష్ఠము,
1004,6.2,अवरे,अवर{नपुं;1;द्वि},నిందితము,
1005,7.1,(भवतः),भू1{कर्तरि;लट्;प्र;द्वि;परस्मैपदी;भ्वादिः},ఔతాయి,
1006,8.1,.,-,,
1007,1.1,चक्षुष्यम्,चक्षुष्य{नपुं;1;एक},చక్షుష్యము(కన్నులకు/చూపుకు హితకరము),
1008,10.1,(च),च{अव्य},మరియు,
1009,11.1,(भवति),भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},ఔతుంది,
1010,12.1,.,-,,
1011,2.1,छेदि,छेदि{नपुं;1;एक},ఛేది,
1012,3.1,तृट्-,तृट्,దాహము,
1013,3.2,श्लेष्म-,श्लेष्मन्,"శ్లేష్మము,కఫము",
1014,3.3,विष-,विष,విషము,
1015,3.4,हिध्मा-,-हिध्मा,ఎక్కిళ్ళు,
1016,3.5,अस्रपित्त-,-अस्रपित्त,రక్తపిత్తమును,
1017,3.6,नुत्,नुद्{नपुं;1;एक},హరించును,
1018,4.1,मेह-,मेह,ప్రమేహము,
1019,4.2,कुष्ठ-,कुष्ठ,"కుష్ఠము,చర్మ రోగము",
1020,4.3,कृमि-,कृमि,కృమి,
1021,4.4,छर्दि-,छर्दि,వాంతి,
1022,4.5,श्वास-,श्वास,ఆయాసము,
1023,4.6,कास-,कास,దగ్గు,
1024,4.7,अतिसार-,अतिसार,అతిసారము,
1025,4.8,जित्,जित्{पुं;1;एक},జయించును,
1026,5.1,व्रण-,व्रण,వ్రణ(పుండు),
1027,5.2,शोधन-,शोधन(शुध्1;ल्युट्;दिवादिः),శోధనము,
1028,5.3,सन्धान-,सन्धान,సంధానము,
1029,5.4,रोपणम्,रोपण{नपुं;1;एक},రోపణము,
1030,6.1,वातलम्,वातल{नपुं;1;एक},వాతమును పెంచును,
1031,7.1,मधु,मधु{नपुं;1;एक},తేనె,
1032,8.1,रूक्षम्,रूक्ष{नपुं;1;एक},రూక్షము,
1033,9.1,कषाय-,कषाय,కషాయ,
1034,9.2,मधुरम्,मधुर{नपुं;1;एक},మధుర రసము,
1035,1.1,तत्-,तद्,ఆ(తేనెతో),
1036,1.2,तुल्या,तुल्या{स्त्री;1;एक},సమానము,
1037,2.1,मधुशर्करा,मधुशर्करा{स्त्री;1;एक},మధుశర్కర,
1038,3.1,(भवति),भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},ఔతుంది,
1039,4.1,.,-,,
1040,1.1,उष्णम्,उष्ण{नपुं;1;एक},వేడి చేసి కానీ,
1041,10.1,.,-,,
1042,2.1,उष्ण-,उष्ण,ఉష్ణముచే పీడింపబడు,
1043,2.2,आर्तम्,आर्त{पुं;2;एक(आङ्_ऋ2;क्त;जुहोत्यादिः)},రోగికి,
1044,3.1,उष्णे,उष्ण{नपुं;7;एक},వేడి పదార్థములతో,
1045,4.1,च,च{अव्य},మరియు,
1046,5.1,युक्तम्,युक्त{नपुं;1;एक(युज्2;क्त;रुधादिः)},చేర్చి కానీ,
1047,6.1,च,च{अव्य},మరియు,
1048,7.1,उष्णैः,उष्ण{नपुं;3;बहु},"వేడి ప్రదేశములు, కాలములో కానీ",
1049,8.1,निहन्ति,नि_हन्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः},చంపును,
1050,9.1,तत्,तद्{सर्वनाम;नपुं;1;एक},ఆ తేనె,
1051,1.1,प्रच्छर्दने,प्रच्छर्दन{नपुं;7;एक},వమనములో,
1052,2.1,निरूहे,निरूह{पुं;7;एक},నిరూహ వస్తిలో,
1053,3.1,च,च{अव्य},మరియు,
1054,4.1,मधु,मधु{नपुं;1;एक},తేనె,
1055,5.1,उष्णम्,उष्ण{नपुं;1;एक},వేడి గా,
1056,6.1,न,न{अव्य},,
1057,7.1,निवार्यते,नि_वृ{णिच्;कर्मणि;लट्;प्र;एक;आत्मनेपदी;स्वादिः},నిషేధింపబడలేదు,
1058,8.1,.,-,,
1059,1.1,अ-,अ,అ,
1060,1.2,लब्ध-,लब्ध(लभ्1;क्त;भ्वादिः),,
1061,1.3,पाकम्,पाक{नपुं;1;एक},పాకము చెందుట,
1062,2.1,आशु,आशु{अव्य},శీఘ్రముగ,
1063,3.1,एव,एव{अव्य},కాబట్టి,
1064,4.1,तयोः,तद्{सर्वनाम;नपुं;6;द्वि},,
1065,5.1,यस्मात्,यद्{सर्वनाम;नपुं;5;एक},,
1066,6.1,निवर्तते,नि_वृत्1{कर्तरि;लट्;प्र;एक;आत्मनेपदी;भ्वादिः},నిషేధింపబడలేదు,
1067,7.1,.,-,,
1068,1.1,तैलम्,तैल{नपुं;1;एक},నూనె,
1069,2.1,स्व-,स्व,స్వ,
1070,2.2,योनिवत्,योनिवत्{अव्य्},,
1071,3.1,(भवति),भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},ఔతుంది,
1072,4.1,.,-,,
1073,1.1,तत्र,तत्र{अव्य},అక్కడ,
1074,2.1,मुख्यम्,मुख्य{नपुं;1;एक},ముఖ్యము,
1075,3.1,तीक्ष्णम्,तीक्ष्ण{नपुं;1;एक},తీక్ష్ణము,
1076,4.1,व्यवायि,व्यवायिन्{नपुं;1;एक},వ్యవాయి(వ్యాపించు స్వభావం),
1077,5.1,च,च{अव्य},మరియు,
1078,7.1,भवति,भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},ఔతుంది,
1079,9.1,.,-,,
1080,1.1,त्वक्-,त्वच्,చర్మ,
1081,1.2,दोष-,दोष,దోష,
1082,1.3,कृत्,कृत्{नपुं;1;एक},కలిగించును,
1083,2.1,अ-,अ,అ,
1084,2.2,चक्षुष्यम्,चक्षुष्य{नपुं;1;एक},చక్షుష్యము(కన్నులకు/చూపుకు హితకరము),
1085,3.1,सूक्ष्म-,सूक्ष्म,సూక్ష్మ స్రోతస్సులలో వ్యాప్తి చెందునది,
1086,3.2,उष्णम्,उष्ण{नपुं;1;एक},ఉష్ణ వీర్యము,
1087,4.1,कफ-,कफ,కఫము,
1088,4.2,कृत्,कृत्{नपुं;1;एक},పెంచును,
1089,5.1,(तत्),तद्{नपुं;1;एक},దాని,
1090,6.1,न,न{अव्य},,
1091,7.1,च,च{अव्य},మరియు,
1092,8.1,भवति,भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},ఔతుంది,
1093,9.1,.,-,,
1094,1.1,कृशानाम्,कृश{पुं;6;बहु},కృశించిన మనుజునికి,
1095,2.1,बृंहणाय,बृंहण{नपुं;4;एक},శరీర పుష్టిని కలుగచేయును,
1096,3.1,अलम्,अलम्{अव्य},,
1097,4.1,स्थूलानाम्,स्थूल{पुं;6;बहु},స్థూల శరీరునికి,
1098,5.1,कर्शनाय,कर्शन{नपुं;4;एक(कृश्1;ल्युट्;दिवादिः)},కృశత్వమును,
1099,6.1,च,च{अव्य},మరియు,
1100,7.1,(तत्),तद्{नपुं;1;एक},దాని,
1101,8.1,भवति,भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},ఔతుంది,
1102,9.1,.,-,,
1103,1.1,बद्ध-,बद्ध,బద్ధ,
1104,1.2,विट्कम्,विट्क{नपुं;1;एक},మలము,
1105,2.1,कृमि-,कृमि,కృమి,
1106,2.2,घ्नम्,घ्न{नपुं;1;एक},హరించును,
1107,3.1,सर्व-,सर्व,అన్ని,
1108,3.2,रोग-,रोग,రోగములను,
1109,3.3,जित्,जित्{पुं;1;एक},జయించును,
1110,4.1,च,च{अव्य},మరియు,
1111,5.1,संस्कारात्,संस्कार{पुं;5;एक(सम्_कृ3;घञ्;तनादिः)},సంస్కారము వలన,
1112,6.1,(तत्),तद्{नपुं;1;एक},దాని,
1113,7.1,भवति,भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},ఔతుంది,
1114,8.1,.,-,,
1115,1.1,स-,स,,
1116,1.2,तिक्त-,तिक्त,చేదు,
1117,1.3,उषणम्,उषण{नपुं;1;एक},కారం,
1118,2.1,ऐरण्डम्,ऐरण्ड{नपुं;1;एक},ఆముదము,
1119,3.1,तैलम्,तैल{नपुं;1;एक},నూనె,
1120,4.1,स्वादु,स्वादु{नपुं;1;एक},మధుర రసము,
1121,5.1,सरम्,सर{नपुं;1;एक},సర గుణము,
1122,6.1,गुरु,गुरु{नपुं;1;एक},గురువు,
1123,7.1,च,च{अव्य},మరియు,
1124,8.1,भवति,भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},ఔతుంది,
1125,9.1,.,-,,
1126,1.1,वर्ध्म-,वर्ध्म,వర్ధ్మ రోగము,
1127,1.2,गुल्म-,गुल्म,గుల్మ రోగము,
1128,1.3,अनिल-,अनिल,వాతము,
1129,1.4,कफान्,कफ{पुं;2;बहु},కఫము,
1130,2.1,उदरम्,उदर{नपुं;2;एक},ఉదర రోగమును,
1131,3.1,विषम-,विषम,విషమ,
1132,3.2,ज्वरम्,ज्वर{पुं;2;एक},జ్వరమును,
1133,4.1,रुक्-,रुच्,నొప్పులను,
1134,4.2,शोफौ,शोफ{पुं;2;द्वि},వాపులను,
1135,5.1,च,च{अव्य},మరియు,
1136,6.1,कटी-,कटी,కటి/నడుము,
1137,6.2,गुह्य-,गुह्य,గుహ్య ప్రదేశము,
1138,6.3,कोष्ठ-,कोष्ठ,కోష్ఠము,
1139,6.4,पृष्ठ-,पृष्ठ,వీపు నందు,
1140,6.5,आश्रयौ,आश्रय{पुं;2;द्वि},ఆశ్రయించిన/కలిగిన,
1141,7.1,जयेत्,जि1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः},జయించును,
1142,8.1,.,-,,
1143,1.1,तीक्ष्ण-,तीक्ष्ण,తీక్ష్ణము,
1144,1.2,उष्णम्,उष्ण{नपुं;1;एक},ఉష్ణము,
1145,2.1,पिच्छिलम्,पिच्छिल{नपुं;1;एक},పిచ్ఛిలము,
1146,3.1,विस्रम्,विस्र{नपुं;1;एक},విస్రము(దుర్గంధము కలది),
1147,4.1,रक्त-,रक्त,ఎర్ర,
1148,4.2,एरण्ड-,एरण्ड,ఆముదము ,
1149,4.3,उद्भवम्,उद्भव{नपुं;1;एक},నుండి తీసిన తైలము,
1150,5.1,तु,तु{अव्य},,
1151,6.1,अति,अति{अव्य},అధిక,
1152,7.1,च,च{अव्य},మరియు,
1153,8.1,भवति,भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},ఔతుంది,
1154,9.1,.,-,,
1155,1.1,कटु,कटु{नपुं;1;एक},కారం,
1156,10.1,च,च{अव्य},మరియు,
1157,11.1,भवति,भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},ఔతుంది,
1158,12.1,.,-,,
1159,2.1,उष्णम्,उष्ण{नपुं;1;एक},ఉష్ణ వీర్యము,
1160,3.1,सार्षपम्,सार्षप{नपुं;1;एक},ఆవ నూనె,
1161,4.1,(तैलम्),तैल{नपुं;1;एक},"తైలము, నూనె",
1162,5.1,तीक्ष्णम्,तीक्ष्ण{नपुं;1;एक},తీక్ష్ణ,
1163,6.1,कफ-,कफ,కఫము,
1164,6.2,शुक्र-,शुक्र,శుక్రము,
1165,6.3,अनिल-,अनिल,వాతమును,
1166,6.4,अपहम्,अपह{नपुं;1;एक},నశింపజేయును,
1167,7.1,लघु,लघु{नपुं;1;एक},లఘవు,
1168,8.1,पित्त-,पित्त,పిత్త-,
1169,8.2,अस्र-,अस्र,రక్తము,
1170,8.3,कृत्,कृत्{नपुं;1;एक},కలిగించును,
1171,9.1,कोठ-,कोठ,కోఠ (క్షుద్ర కుష్ఠము),
1172,9.2,कुष्ठ-,कुष्ठ,"కుష్ఠము,చర్మ రోగము",
1173,9.3,अर्शः-,अर्शस्,"అర్శస్సు,మొలలు",
1174,9.4,व्रण-,व्रण,వ్రణము(పుండు),
1175,9.5,जन्तु-,जन्तु,కృమి రోగమును(బాహ్య జంతువులు),
1176,9.6,जित्,जित्{नपुं;1;एक},జయించును,
1177,1.1,आक्षम्,आक्ष{नपुं;1;एक},తానికాయ నూనె,
1178,2.1,स्वादु,स्वादु{नपुं;1;एक},మధురము,
1179,3.1,हिमम्,हिम{नपुं;1;एक},శీతలము,
1180,4.1,केश्यम्,केश्य{नपुं;1;एक},"కేశ్యము,జుట్టుకు హితకరము",
1181,5.1,गुरु,गुरु{नपुं;1;एक},గురు,
1182,6.1,पित्त-,पित्त,పిత్తము,
1183,6.2,अनिल-,अनिल,వాతమును,
1184,6.3,अपहम्,अपह{नपुं;2;एक},నశింపజేయునది,
1185,7.1,च,च{अव्य},మరియు,
1186,8.1,भवति,भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},ఔతుంది,
1187,9.1,.,-,,
1188,1.1,न,न{अव्य},కాదు,
1189,2.1,अति-,अति,"అధిక,అత్యంత",
1190,2.2,उष्णम्,उष्ण{नपुं;1;एक},ఉష్ణ వీర్యము,
1191,3.1,निम्ब-,निम्ब,వేప ,
1192,3.2,जम्,ज{नपुं;1;एक},నుండి తీసిన ,
